"id","province","city","address","postalCode","longitude","latitude","price","buildingTypeId","tradeTypeId","listingDate","daysOnMarket","bedrooms","bathroomTotal","propertyType","ownerShipType"
"477475","Ontario","Toronto","412-39 Brant St","M5V 2L9","-79.3978064","43.6464336","2000.00","1","2","2018-8-10","4","1","1","Single Family","Condominium/Strata"
"821635","Ontario","Toronto","205-39 Brant St","M5V 1S7","-79.3978064","43.6464336","2150.00","1","2","2018-7-30","6","1","1","Single Family","Condominium/Strata"
"884618","Ontario","North York","66 Pemberton Ave","M2M 1Y3","-79.4112488","43.7818166","2198000.00","3","1","2018-5-23","89","4 + 3","6","Single Family","Freehold"
"568066","Ontario","Etobicoke","512-16 Brookers Lane","M8V 0A5","-79.4784875","43.626966","2100.00","1","2","2018-6-29","35","1","1","Single Family","Condominium/Strata"
"794767","Ontario","Scarborough","187 Malvern St","M1B 2H2","-79.2371632","43.7999531","799500.00","3","1","2018-5-29","77","3 + 1","2","Single Family","Freehold"
"514951","Ontario","North York","604-17 Kenaston Gdns","M2K 1G7","-79.3855003","43.7658605","1900.00","1","2","2018-8-23","3","1","1","Single Family","Condominium/Strata"
"792673","Ontario","East York","122 King Edward Ave","M4C 5J8","-79.3118409","43.6908101","799000.00","3","1","2018-7-26","8","3 + 1","2","Single Family","Freehold"
"132303","Ontario","North York","17 Wedgeport Pl","M2N 4B3","-79.3970457","43.7755088","1998000.00","3","1","2018-6-14","49","4 + 2","3","Single Family","Freehold"
"506637","Ontario","North York","12 Clancy Dr","M2J 2V8","-79.359954","43.7871516","938800.00","3","1","2018-7-8","47","3 + 1","2","Single Family","Freehold"
"628928","Ontario","Scarborough","111 Flycatcher Ave","M1X 2A2","-79.2277905","43.8221403","694000.00","6","1","2018-7-12","20","3","3","Single Family","Freehold"
"394794","Ontario","North York","2306-17 Anndale Dr","M2N 2W7","-79.4078925","43.7601352","3100.00","1","2","2018-8-15","7","2","2","Single Family","Condominium/Strata"
"436942","Ontario","Toronto","1102-208 Queens Quay W","M5J 2Y5","-79.382025","43.6399547","4200.00","1","2","2018-8-9","14","3","2","Single Family","Condominium/Strata"
"623774","Ontario","North York","310-345 Driftwood Ave","M3N 2P4","-79.5124519","43.7673739","229000.00","1","1","2018-5-30","70","2","1","Single Family","Condominium/Strata"
"469953","Ontario","Toronto","501w-36 Lisgar St","M6J 0C7","-79.4234431","43.6415965","379995.00","1","1","2018-7-8","37","1","1","Single Family","Condominium/Strata"
"527795","Ontario","North York","723-830 Lawrence Ave W","M6A 0B6","-79.4544111","43.7144545","1850.00","1","2","2018-7-31","8","1 + 1","1","Single Family","Condominium/Strata"
"690830","Ontario","Etobicoke","1612-5 Rowntree Rd","M9V 5G9","-79.5807504","43.7495489","379999.00","1","1","2018-7-20","21","2","2","Single Family","Condominium/Strata"
"645923","Ontario","Toronto","2307-8 Charlotte St","M5V 1L5","-79.3936241","43.6457876","3500.00","1","2","2018-8-3","11","2","2","Single Family","Condominium/Strata"
"515891","Ontario","Toronto","1608-801 Bay St","M5S 1Y9","-79.3857111","43.6611321","579000.00","1","1","2018-8-2","23","1","1","Single Family","Condominium/Strata"
"606251","Ontario","Toronto","927-68 Abell St","M6J 0B1","-79.4241905","43.6423708","2100.00","1","2","2018-8-9","9","1","1","Single Family","Condominium/Strata"
"450664","Ontario","Toronto","1412-1055 Bay St","M5S 3A3","-79.3876245","43.6668152","2600.00","1","2","2018-8-10","19","1 + 1","1","Single Family","Condominium/Strata"
"434198","Ontario","Toronto","903-90 Stadium Rd","M5V 3W5","-79.4015886","43.6344756","2995.00","1","2","2018-8-9","9","2","2","Single Family","Condominium/Strata"
"690086","Ontario","Toronto","4010-50 Charles St","M4Y 1T1","-79.3837757","43.6695496","428000.00","1","1","2018-8-11","14","1","1","Single Family","Condominium/Strata"
"603626","Ontario","Etobicoke","47 Lakeland(Main Level Dr","M9V 1M8","-79.5755108","43.7358413","1700.00","3","2","2018-8-12","11","2","1","Single Family","Freehold"
"961414","Ontario","Toronto","S608-455 Front St E","M5A 1G9","-79.3560136","43.6523308","2450.00","1","2","2018-8-29","1","1","1","Single Family","Condominium/Strata"
"561256","Ontario","Toronto","402-1 Bloor St E","M4W 0A8","-79.386151","43.669846","3700.00","1","2","2018-8-9","8","2","2","Single Family","Condominium/Strata"
"696331","Ontario","Toronto","1309-170 Sumach St","M5A 0C3","-79.3605766","43.6602919","699900.00","1","1","2018-7-25","34","2 + 1","2","Single Family","Condominium/Strata"
"735516","Ontario","Toronto","502-3130 Yonge St","M4N 2K6","-79.4027881","43.726642","819900.00","1","1","2018-7-25","24","2","2","Single Family","Condominium/Strata"
"559807","Ontario","Toronto","903-887 Bay St","M5S 3K6","-79.3861642","43.6629791","2600.00","1","2","2018-7-17","18","1 + 1","1","Single Family","Condominium/Strata"
"676151","Ontario","Scarborough","106 Braymore Blvd","M1B 2N5","-79.1778456","43.80609","665000.00","3","1","2018-6-25","59","3 + 1","3","Single Family","Freehold"
"653139","Ontario","Toronto","212-2240 Lake Shore Blvd W","M8V 1A5","-79.4833203","43.6210637","489997.00","1","1","2018-6-26","46","1","1","Single Family","Condominium/Strata"
"494723","Ontario","Toronto","421-95 Bathurst St","M5V 0H7","-79.4023802","43.644488","520000.00","1","1","2018-7-24","16","1","1","Single Family","Condominium/Strata"
"479812","Ontario","Scarborough","401-50 Town Centre Crt","M1P 0A9","-79.2552731","43.773249","419000.00","1","1","2018-7-14","34","1 + 1","1","Single Family","Condominium/Strata"
"570017","Ontario","North York","360 Greenfield Ave","M2N 3E8","-79.3934743","43.767292","3200.00","3","2","2018-7-6","36","3 + 3","3","Single Family","Freehold"
"613116","Ontario","Toronto","509-770 Bay St","M5G 1N6","-79.3858692","43.6601367","569000.00","1","1","2018-8-5","16","1","1","Single Family","Condominium/Strata"
"509316","Ontario","Scarborough","805-2365 Kennedy Rd","M1T 3S6","-79.2884961","43.7853574","350000.00","1","1","2018-7-12","32","2 + 1","2","Single Family","Condominium/Strata"
"371371","Ontario","Etobicoke","2108-80 Marine Parade Dr","M8V 0A3","-79.4773393","43.6261384","509800.00","1","1","2018-7-31","21","1","1","Single Family","Condominium/Strata"
"443965","Ontario","Toronto","3009-88 Blue Jays Way","M5V 2G3","-79.3924571","43.6455046","988000.00","1","1","2018-4-26","98","2","2","Single Family","Condominium/Strata"
"570321","Ontario","North York","1506-60 Pavane Link Way","M3C 1A2","-79.3228344","43.7112781","479900.00","1","1","2018-8-10","16","3","2","Single Family","Condominium/Strata"
"456445","Ontario","Toronto","1401-25 Cole St","M5A 4M3","-79.3648897","43.6601526","2650.00","1","2","2018-8-15","12","2","2","Single Family","Condominium/Strata"
"696646","Ontario","North York","711-100 Leeward Glwy","M3C 2Z1","-79.328485429287","43.7115563097981","329000.00","1","1","2018-8-5","17","2","1","Single Family","Condominium/Strata"
"516116","Ontario","North York","1002-7 Kenaston Gdns","M2K 1G7","-79.3859926","43.766764","619900.00","1","1","2018-8-6","3","2 + 1","2","Single Family","Condominium/Strata"
"534330","Ontario","Scarborough","2075 Warden Ave","M1T 3R1","-79.3056052","43.7770278","580000.00","6","1","2018-7-4","48","3","2","Single Family","Condominium/Strata"
"544160","Ontario","Scarborough","42-200 Mclevin Ave","M1B 6C6","-79.227871","43.8045151","335000.00","6","1","2018-5-9","112","2","1","Single Family","Condominium/Strata"
"458491","Ontario","Toronto","1806-10 Yonge St","M5E 1R4","-79.3756671","43.6421529","2600.00","1","2","2018-8-13","15","1 + 1","1","Single Family","Condominium/Strata"
"601883","Ontario","Etobicoke","2002-1 Aberfoyle Cres","M8X 2X8","-79.5196192","43.6459195","1248000.00","1","1","2018-7-11","33","2","2","Single Family","Condominium/Strata"
"369226","Ontario","Etobicoke","411-80 Esther Lorrie Dr","M9W 0C6","-79.5769374","43.731918","349998.00","1","1","2018-7-25","9","1 + 1","1","Single Family","Condominium/Strata"
"371951","Ontario","North York","38 Sarah Jackson Cres","M3K 0B6","-79.4764587","43.7370669","2600.00","6","2","2018-8-7","22","3","3","Single Family","Freehold"
"480685","Ontario","North York","438 Drewry Ave","M2R 2K5","-79.4392041","43.7825443","1160000.00","3","1","2018-8-10","5","3","2","Single Family","Freehold"
"376388","Ontario","Etobicoke","207-2121 Lake Shore Blvd W","M8V 4E9","-79.4783741","43.6274471","2100.00","1","2","2018-8-21","2","1 + 1","1","Single Family","Condominium/Strata"
"574152","Ontario","Toronto","1713-1055 Bay St","M5S 3A3","-79.3876245","43.6668152","2100.00","1","2","2018-7-23","9","1","1","Single Family","Condominium/Strata"
"986132","Ontario","Toronto","7-62 Claremont St","M6J 2M5","-79.4107135","43.6481967","4500.00","6","2","2018-8-8","21","2","2","Single Family","Condominium/Strata"
"947857","Ontario","Toronto","1109-78 Tecumseth St","M5V 0A9","-79.4055684","43.6430813","2400.00","1","2","2018-8-23","2","1 + 1","1","Single Family","Condominium/Strata"
"371297","Ontario","Etobicoke","1 Porterfield Rd","M9W 3J2","-79.5774762","43.7217168","729000.00","3","1","2018-7-31","17","3 + 2","2","Single Family","Freehold"
"730000","Ontario","Etobicoke","53 Castlebar Rd","M8Z 2J7","-79.5113582","43.6311961","1264900.00","3","1","2018-8-1","10","3 + 1","3","Single Family","Freehold"
"678142","Ontario","Toronto","711-942 Yonge St","M4W 3S8","-79.3887457","43.6745663","2250.00","1","2","2018-7-14","45","1","1","Single Family","Condominium/Strata"
"589894","Ontario","York","83 Rogers Rd","M6E 1P2","-79.4434681","43.6859607","789000.00","3","1","2018-7-17","24","3 + 1","2","Single Family","Freehold"
"411772","Ontario","Toronto","275 Oriole Pkwy","M5P 2H4","-79.4033696","43.6991138","5900.00","3","2","2018-6-15","48","5 + 1","4","Single Family","Freehold"
"527414","Ontario","Toronto","502-8 Scollard St","M5R 1M2","-79.3886364","43.6725941","2000.00","1","2","2018-7-10","29","1","1","Single Family","Condominium/Strata"
"752810","Ontario","North York","910-23 Lorraine Dr","M2N 6Z6","-79.4166278","43.7780172","425000.00","1","1","2018-7-15","32","1 + 1","1","Single Family","Condominium/Strata"
"281694","Ontario","Etobicoke","31 Dashwood Cres","M9V 2N7","-79.5540438","43.7391236","925000.00","3","1","2018-4-26","118","3 + 2","1","Single Family","Freehold"
"407498","Ontario","Toronto","355 Riverdale Ave","M4J 1A4","-79.3394157","43.6716042","929000.00","3","1","2018-8-9","7","3","1","Single Family","Freehold"
"471155","Ontario","Toronto","29 Beatrice St","M6J 2T2","-79.4149855","43.6514606","1450000.00","3","1","2018-7-26","11","4","2","Single Family","Freehold"
"743722","Ontario","Toronto","508-85 East Liberty St","M6K 3R4","-79.4153863","43.638175","592800.00","1","1","2018-8-17","12","1 + 1","2","Single Family","Condominium/Strata"
"452800","Ontario","Toronto","306-352 Front St W","M5V 1B5","-79.3923045","43.6434855","2900.00","1","2","2018-7-9","37","2","1","Single Family","Condominium/Strata"
"182903","Ontario","Toronto","717 Bay St","M5G 2J9","-79.3846552","43.6588362","3200.00","1","2","2018-8-17","13","2","2","Single Family","Condominium/Strata"
"369392","Ontario","North York","614-20 Bloorview Pl","M2J 0A6","-79.3590857","43.7743123","1950.00","1","2","2018-6-5","80","1","1","Single Family","Condominium/Strata"
"734909","Ontario","Toronto","1107-58 Orchard View Blvd","M4R 1B9","-79.4007848","43.708008","2700.00","1","2","2018-7-14","34","2","2","Single Family","Condominium/Strata"
"483154","Ontario","Toronto","136-10 Foundry Ave","M6H 0A6","-79.4486331","43.6695612","2300.00","6","2","2018-7-27","14","1 + 1","2","Single Family","Condominium/Strata"
"605211","Ontario","Toronto","606-35 Merton St","M4S 3G4","-79.3948194","43.6961955","758000.00","1","1","2018-8-9","6","2","2","Single Family","Condominium/Strata"
"426666","Ontario","North York","702-260 Doris Ave","M2N 6X9","-79.4123789","43.7721814","2700.00","1","2","2018-8-4","10","2","2","Single Family","Condominium/Strata"
"673728","Ontario","North York","1504-66 Forest Manor Rd","M2J 0B7","-79.3460908","43.7743252","1900.00","1","2","2018-8-2","12","1","1","Single Family","Condominium/Strata"
"784730","Ontario","Toronto","705-200 Sackville St","M5A 0B9","-79.362919","43.658981","499800.00","1","1","2018-8-16","5","1 + 1","1","Single Family","Condominium/Strata"
"567379","Ontario","Toronto","6005-100 Harbour St","M5J 1B7","-79.3789807","43.6418064","2250.00","1","2","2018-8-14","4","1 + 1","1","Single Family","Condominium/Strata"
"689520","Ontario","Scarborough","55-121 Centennial Rd","M1C 1Z7","-79.1453848","43.7786192","529000.00","6","1","2018-7-17","18","3 + 1","2","Single Family","Condominium/Strata"
"385608","Ontario","North York","221-7 Kenaston Gdns","M2K 1G7","-79.3859926","43.766764","1850.00","1","2","2018-7-30","6","1 + 1","1","Single Family","Condominium/Strata"
"960062","Ontario","Scarborough","808-70 Town Centre Crt","M1P 0B2","-79.2554225","43.7736875","399000.00","1","1","2018-8-4","7","2 + 1","1","Single Family","Condominium/Strata"
"833787","Ontario","Toronto","214 Keele St","M6P 2K2","-79.4624321","43.6598793","1289000.00","3","1","2018-5-25","70","4 + 2","4","Single Family","Freehold"
"698173","Ontario","Toronto","1510-35 Bales Ave","M2N 4S9","-79.4082248","43.760108","1950.00","1","2","2018-7-31","13","1","1","Single Family","Condominium/Strata"
"408881","Ontario","Toronto","1103-169 Fort York Blvd","M5V 0C8","-79.4008972","43.6385129","670000.00","1","1","2018-7-13","46","2","2","Single Family","Condominium/Strata"
"690266","Ontario","Toronto","209 Indian Rd","M6R 2W7","-79.4541933","43.6483721","6000.00","3","2","2018-8-3","28","5 + 1","5","Single Family","Freehold"
"743441","Ontario","Scarborough","304-60 Town Centre Sq","M1P 0B1","-79.2561489","43.7733444","1850.00","1","2","2018-8-21","8","1","1","Single Family","Condominium/Strata"
"530160","Ontario","Etobicoke","614-10 Park Lawn Rd","M8Y 3H8","-79.4836951","43.6232891","2450.00","1","2","2018-7-17","15","2","2","Single Family","Condominium/Strata"
"613385","Ontario","Toronto","1504-1 The Esplanade","M5E 0A8","-79.3756819","43.6458091","2990.00","1","2","2018-7-9","24","2","2","Single Family","Condominium/Strata"
"497170","Ontario","York","86 Church St","M9N 1N3","-79.5184523","43.7061388","1099999.00","3","1","2018-5-12","82","5","2","Single Family","Freehold"
"757264","Ontario","Toronto","2802-33 Harbour Sq","M5J 2G2","-79.3771893","43.6399031","2500.00","1","2","2018-8-23","8","1","1","Single Family","Condominium/Strata"
"855756","Ontario","North York","15 Brushwood Crt","M3A 1V9","-79.3280008","43.7551769","2688000.00","3","1","2018-6-21","41","5","5","Single Family","Freehold"
"499811","Ontario","Toronto","111-618b Fleet St","M5V 1B9","-79.4025231","43.6361643","2100.00","1","2","2018-8-4","6","1 + 1","1","Single Family","Condominium/Strata"
"898972","Ontario","Toronto","210-24 Noble St","M6K 2C8","-79.4305216","43.6428868","479000.00","1","1","2018-7-18","17","0","1","Single Family","Condominium/Strata"
"429310","Ontario","North York","1507-121 Mcmahon Dr","M2K 2X9","-79.3707979","43.7678007","1850.00","1","2","2018-8-10","7","1","1","Single Family","Condominium/Strata"
"990378","Ontario","Toronto","214-300 Front St W","M5V 0E9","-79.3894058","43.6441277","859000.00","1","1","2018-8-14","14","2","2","Single Family","Condominium/Strata"
"616090","Ontario","Toronto","4809-8 The Esplanade","M5E 0A6","-79.3760549","43.6460983","899990.00","1","1","2018-8-7","21","2","2","Single Family","Condominium/Strata"
"779433","Ontario","Toronto","202-648 Yonge St","M4Y 2A6","-79.3855188","43.6668122","1900.00","1","2","2018-8-7","7","1","1","Single Family","Condominium/Strata"
"577950","Ontario","Toronto","705-55 Stewart St","M5V 2V1","-79.4012615","43.6432459","2200.00","19","2","2018-7-17","21","1","1","Single Family","Condominium/Strata"
"481778","Ontario","Toronto","3311-761 Bay St","M5G 2R2","-79.3848314","43.6595671","3300.00","1","2","2018-8-20","10","2 + 1","2","Single Family","Condominium/Strata"
"656887","Ontario","Toronto","2209-57 St Joseph St","M5S 0C5","-79.387999","43.6653563","2100.00","1","2","2018-8-6","5","1","1","Single Family","Condominium/Strata"
"654059","Ontario","North York","253 Otonabee Ave","M2M 2S9","-79.404579","43.7976706","1380000.00","3","1","2018-8-9","21","4 + 1","4","Single Family","Freehold"
"335853","Ontario","North York","4 George Mckenzie Crt","M9M 0E1","-79.5359671768967","43.7277802651954","1299000.00","3","1","2018-8-17","5","4 + 1","5","Single Family","Freehold"
"393801","Ontario","Scarborough","55 Grantown Ave","M1C 3R8","-79.1753328","43.792106","2400.00","3","2","2018-8-4","8","4 + 2","4","Single Family","Freehold"
"1003771","Ontario","Toronto","2708-8 The Esplanade Ave","M5E 0A6","-79.3760549","43.6460983","2800.00","1","2","2018-7-25","9","1","1","Single Family","Condominium/Strata"
"383736","Ontario","Toronto","1517-4k Spadina Ave","M5V 3Y9","-79.3939847","43.6409166","859000.00","1","1","2018-7-15","38","2 + 1","2","Single Family","Condominium/Strata"
"532470","Ontario","Toronto","506-22 Wellesley St E","M4Y 1G3","-79.3833546","43.6654401","3150.00","1","2","2018-8-3","1","3","2","Single Family","Condominium/Strata"
"787348","Ontario","North York","317-2522 Keele St","M6L 2N8","-79.4797923","43.715099","1850.00","1","2","2018-8-7","7","1 + 1","2","Single Family","Condominium/Strata"
"769242","Ontario","Toronto","1308-15 Greenview Ave","M2M 1R2","-79.4181228","43.7802276","2200.00","1","2","2018-8-18","5","1 + 1","1","Single Family","Condominium/Strata"
