province,city,address,postalCode,longitude,latitude,price,buildingTypeId,tradeTypeId,style,community,airConditioning,washrooms,frontingOn,familyRoom,lotDepth,lotFront,drive,fireplaceStove,heatSource,garageType,heatType,kitchens,parkingSpaces,pool,room1,room2,room3,room4,room5,room6,rooms,sewers,taxes,garageSpaces,totalParkingSpaces,daysOnMarket,bedrooms,rooms1square,rooms2square,rooms3square,rooms4square,rooms5square,rooms6square
Ontario,Brampton,8 PRUE CRT,L6P1P8,-79.72305940000001,43.765564000000005,1149000.0,3,1,2-Storey,Vales of Castlemore,Central Air,5.0,N,Y,122.23,37.1,Pvt Double,Y,Gas,Built-In,Forced Air,1.0,4.0,None,Den,Living,Dining,Family,Breakfast,Kitchen,10.0,Sewers,6600.0,2.0,6.0,71,6.0,10.2175,12.679,12.679,26.040000000000003,11.177600000000002,15.720600000000001
Ontario,Richmond Hill,49 STALLIBRASS LANE,L4C6E5,-79.4567864589044,43.847679218722,1188000.0,6,1,3-Storey,South Richvale,Central Air,4.0,S,Y,63.0,20.0,Private,N,Gas,Built-In,Forced Air,1.0,1.0,None,Family,Breakfast,Kitchen,Dining,Master,2nd Br,7.0,Sewers,0.0,1.0,2.0,50,3.0,17.201999999999998,7.987,10.001000000000001,29.9019,18.2343,11.590200000000003
Ontario,Brampton,49 RADFORD DR,L6V2Y8,-79.76905359999999,43.7036717,699900.0,3,1,Backsplit 5,Brampton North,Central Air,3.0,N,Y,100.0,31.85,Private,Y,Gas,Attached,Forced Air,1.0,3.0,None,Kitchen,Dining,Living,Family,Master,2nd Br,8.0,Sewers,3893.82,1.0,4.0,9,5.0,19.799999999999997,26.64,26.64,26.040000000000003,14.4,8.100000000000001
Ontario,Vaughan,152 SALTERTON CIRC,L6A4Z1,-79.5059216022491,43.8624344754021,799000.0,6,1,3-Storey,Maple,Central Air,4.0,W,Y,85.5,18.04,Private,N,Gas,Built-In,Forced Air,1.0,1.0,None,Family,Kitchen,Living,Dining,Den,Master,8.0,Sewers,0.0,1.0,2.0,55,4.0,18.9849,15.1524,17.677400000000002,11.668800000000001,7.7592,14.26
Ontario,Mississauga,882 CALDER RD,L5J2N7,-79.6147441,43.5197276,1825000.0,3,1,2-Storey,Clarkson,Central Air,4.0,W,Y,139.0,84.0,Pvt Double,Y,Gas,Built-In,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Family,Master,2nd Br,9.0,Sewers,7283.0,2.0,6.0,40,6.0,22.3286,11.219999999999999,22.087500000000002,18.048,31.9572,12.508000000000001
Ontario,Mono,81 MEEK AVE,L9W6T4,-80.06247990000001,43.9355283,999999.0,3,1,2-Storey,Rural Mono,Central Air,4.0,W,Y,124.0,71.0,Private,Y,Gas,Built-In,Forced Air,1.0,6.0,None,Dining,Great Rm,Kitchen,Library,Master,2nd Br,8.0,Sewers,6276.0,3.0,9.0,64,4.0,14.453999999999999,21.862399999999997,27.877,10.98,22.118599999999997,12.0085
Ontario,Brampton,289 ARCHDEKIN DR,L6V1Z3,-79.74715090000001,43.709737,519900.0,3,1,2-Storey,Madoc,Central Air,2.0,S,N,95.0,30.0,Private,N,Gas,None,Forced Air,1.0,3.0,None,Kitchen,Dining,Living,Master,2nd Br,3rd Br,6.0,Sewers,3344.96,0.0,3.0,25,4.0,7.760800000000001,8.6609,18.645,16.740000000000002,7.533,6.804
Ontario,Toronto,59 GULLY DR,M1K4W3,-79.2524493,43.743171999999994,749900.0,3,1,Bungalow,Bendale,Central Air,2.0,S,N,130.0,40.0,Private,Y,Gas,Attached,Forced Air,2.0,4.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,3028.18,1.0,4.0,16,5.0,27.182999999999996,27.182999999999996,15.041999999999998,14.880799999999999,13.537799999999999,8.112
Ontario,Innisfil,589 CRESCENT RD,L9S2J6,-79.5360618,44.3553152,610000.0,3,1,Bungalow-Raised,Rural Innisfil,None,2.0,S,N,165.0,85.6,Private,Y,Gas,Attached,Forced Air,1.0,8.0,None,Living,Dining,Kitchen,Breakfast,Master,Br,7.0,Septic,3781.0,2.0,10.0,56,5.0,20.5128,10.889999999999999,9.179,8.357,19.7208,12.078
Ontario,Mississauga,1428 BRENTANO BLVD,L4X2Y2,-79.5680045,43.599120899999996,1459000.0,3,1,2-Storey,Lakeview,Central Air,4.0,S,Y,108.27,54.95,Pvt Double,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Breakfast,Family,Master,9.0,Sewers,6907.35,2.0,6.0,19,5.0,17.615,11.7975,11.0853,10.92,22.8096,39.114000000000004
Ontario,Toronto,2375 GERRARD ST E,M4E2E7,-79.2911978,43.6857129,699000.0,3,1,2-Storey,East End-Danforth,Central Air,1.0,S,N,85.0,15.85,None,N,Gas,None,Forced Air,1.0,0.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,2456.76,0.0,0.0,30,3.0,12.24,12.58,16.0,13.299999999999999,7.370000000000001,6.757499999999999
Ontario,Brampton,84 SUNNY MEADOW BLVD,L6R1Y7,-79.7449165,43.753501799999995,798900.0,3,1,2-Storey,Sandringham-Wellington,Central Air,4.0,W,Y,110.0,40.0,Private,Y,Gas,Built-In,Forced Air,1.0,4.0,None,Living,Dining,Family,Kitchen,Breakfast,Master,8.0,Sewers,4700.0,2.0,6.0,38,4.0,19.9775,19.9775,12.734399999999999,9.302499999999998,8.2225,17.8608
Ontario,Mississauga,1428 BRENTANO BLVD,L4X2Y2,-79.5680045,43.599120899999996,1399000.0,3,1,2-Storey,Lakeview,Central Air,4.0,S,Y,108.27,54.95,Pvt Double,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Breakfast,Family,Master,9.0,Sewers,6907.35,2.0,6.0,11,5.0,17.615,11.7975,11.0853,10.92,22.8096,39.114000000000004
Ontario,Bradford West Gwillimbury,637 SIMCOE RD,L3Z2B6,-79.5677294,44.0959197,679000.0,3,1,Sidesplit 3,Bradford,Central Air,2.0,E,Y,135.0,120.0,Private,Y,Gas,Built-In,Forced Air,1.0,7.0,None,Kitchen,Living,Dining,Master,2nd Br,3rd Br,6.0,Septic,3822.67,2.0,9.0,32,3.0,12.593399999999999,22.470200000000002,14.1505,14.0298,13.0875,9.591
Ontario,Halton Hills,35 CLEAVEHOLM DR,L7G3E3,-79.93298979999999,43.651356400000004,879000.0,3,1,2-Storey,Georgetown,Central Air,4.0,S,Y,100.0,60.0,Pvt Double,Y,Gas,Attached,Forced Air,1.0,3.0,Inground,Living,Dining,Kitchen,Family,Master,2nd Br,8.0,Sewers,4862.6,2.0,5.0,65,4.0,18.9911,11.655,15.579999999999998,17.702499999999997,20.104,14.705900000000002
Ontario,Brampton,66 JINGLE CRES,L6S0B2,-79.7199213,43.7628665,679000.0,3,1,2-Storey,Gore Industrial North,Central Air,3.0,N,Y,109.9,22.56,Mutual,N,Gas,Built-In,Forced Air,1.0,2.0,None,Living,Dining,Family,Kitchen,Breakfast,Master,8.0,Sewers,4582.49,1.0,3.0,43,3.0,20.7504,20.7504,12.6336,9.379999999999999,6.6856,17.634400000000003
Ontario,Toronto,53 PIXLEY CRES,M1E3G5,-79.1801339,43.7592448,649900.0,3,1,Backsplit 4,West Hill,None,3.0,S,N,153.48,30.46,Private,N,Gas,None,Forced Air,1.0,3.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,7.0,Sewers,2300.0,0.0,3.0,56,5.0,12.9599,10.7578,12.592799999999999,17.688000000000002,9.4416,11.679499999999999
Ontario,Toronto,144 THOMPSON AVE,M8Z3V2,-79.5094336,43.641554299999996,1688000.0,3,1,Bungalow,Stonegate-Queensway,Central Air,2.0,S,N,150.0,56.48,Private,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Master,2nd Br,Rec,5.0,Sewers,6801.78,1.0,5.0,66,4.0,22.8169,11.0136,13.938,14.007,11.8255,35.0583
Ontario,Mississauga,3830 MORNING STAR DR,L4T1Y9,-79.62879000000001,43.725223,647900.0,3,1,Bungalow,Malton,Central Air,3.0,N,N,128.0,30.0,Private,N,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,2842.0,1.0,3.0,42,4.0,18.848999999999997,18.848999999999997,7.48,11.433,9.5,6.93
Ontario,Bradford West Gwillimbury,168 WEBB ST,L3Z0R1,-79.5920354,44.104135,625000.0,3,1,2-Storey,Bradford,Central Air,4.0,E,N,110.0,27.0,Private,N,Gas,Built-In,Forced Air,1.0,2.0,None,Great Rm,Breakfast,Kitchen,Master,2nd Br,3rd Br,7.0,Sewers,3920.0,1.0,3.0,28,4.0,19.505399999999998,8.4677,8.99,20.574,12.809999999999999,9.782
Ontario,Clarington,9 HEATHERLEA DR,L1B0B1,-78.6360184,43.8949792,549900.0,3,1,Bungalow,Bowmanville,Central Air,2.0,E,N,100.0,50.0,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,Rec,5.0,Sewers,2746.04,2.0,4.0,14,2.0,41.333600000000004,41.333600000000004,12.041400000000001,17.8608,12.041400000000001,36.3591
Ontario,Toronto,22 ERICA AVE,M3H3H2,-79.4397316,43.745378499999994,1639000.0,3,1,Bungalow,Clanton Park,Central Air,3.0,N,N,110.0,54.5,Pvt Double,Y,Gas,Built-In,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Breakfast,Master,2nd Br,6.0,Sewers,5052.0,1.0,5.0,64,6.0,20.340000000000003,15.152800000000001,8.9208,9.0896,16.878,14.3256
Ontario,Toronto,108 GRANGER AVE,M1K3L3,-79.2561865,43.7259346,658000.0,3,1,Bungalow,Kennedy Park,Central Air,2.0,W,N,109.0,35.0,Private,N,Gas,None,Forced Air,1.0,3.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,2583.33,0.0,3.0,28,5.0,17.6,17.6,12.614999999999998,14.080000000000002,10.15,8.16
Ontario,Whitby,8 HARTFORD CRT,L1R1T9,-78.92850490000001,43.9070446,949900.0,3,1,2-Storey,Rolling Acres,Central Air,4.0,W,Y,157.0,49.93,Private,Y,Gas,Attached,Forced Air,1.0,6.0,Inground,Living,Dining,Kitchen,Family,Office,Master,9.0,Sewers,6632.99,2.0,8.0,19,5.0,22.814,17.34,11.935,21.6,12.1212,35.8275
Ontario,Toronto,702 GLENCAIRN AVE E,M6B1Z7,-79.4380172,43.710494,1829000.0,3,1,2-Storey,Englemount-Lawrence,Central Air,5.0,N,Y,132.0,45.0,Private,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Family,Library,Master,9.0,Sewers,7246.7,2.0,6.0,56,7.0,18.6732,17.253600000000002,25.48,18.213800000000003,11.6749,27.655199999999997
Ontario,Toronto,702 GLENCAIRN AVE E,M6B1Z7,-79.4380172,43.710494,1829000.0,3,1,2-Storey,Englemount-Lawrence,Central Air,5.0,N,Y,132.0,45.0,Private,Y,Gas,Attached,Forced Air,1.0,4.0,None,Living,Dining,Kitchen,Family,Library,Master,9.0,Sewers,7246.7,2.0,6.0,56,5.0,18.6732,17.253600000000002,25.48,18.213800000000003,11.6749,27.655199999999997
Ontario,Vaughan,111 HEADWIND BLVD,L4H4C7,-79.5724527,43.8508309,1828000.0,3,1,2-Storey,Vellore Village,Central Air,5.0,E,Y,104.99,50.2,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Family,Kitchen,Breakfast,Library,11.0,Sewers,9199.92,2.0,4.0,61,4.0,15.9048,15.792,24.684800000000003,14.19,13.846,14.001300000000002
Ontario,Brampton,24 BACH BLVD,L6Y2P6,-79.746495,43.665468,719990.0,3,1,2-Storey,Brampton South,Central Air,4.0,W,N,105.78,31.23,Private,Y,Gas,Built-In,Forced Air,1.0,2.0,None,Dining,Family,Kitchen,Living,Master,2nd Br,8.0,Sewers,4250.0,2.0,2.0,35,6.0,7.9248,14.144,21.4149,13.5725,13.5464,12.7368
Ontario,Pickering,1565 SCENIC LANE DR,L1X0B7,-79.0947193,43.8746962,989000.0,3,1,2-Storey,Duffin Heights,Central Air,5.0,W,Y,185.0,41.16,Private,Y,Gas,Attached,Forced Air,1.0,3.0,None,Master,2nd Br,3rd Br,4th Br,Living,Family,9.0,Sewers,6500.0,2.0,5.0,54,5.0,38.9364,19.2852,11.096,14.453999999999999,17.6016,17.7755
Ontario,Brampton,54 CHECKERBERRY CRES,L6R2S6,-79.77101280000001,43.7342041,669000.0,3,1,2-Storey,Sandringham-Wellington,Central Air,4.0,E,N,82.28,31.33,Mutual,N,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Breakfast,Master,2nd Br,7.0,Sewers,3748.16,1.0,3.0,12,4.0,18.91,18.91,8.525,7.5625,15.503999999999998,12.75
Ontario,Pickering,1611 VALLEY RIDGE CRES,L1V6S3,-79.14934129999999,43.8178614,1349000.0,3,1,2 1/2 Storey,Highbush,Central Air,6.0,W,Y,147.64,61.32,Private,Y,Gas,Attached,Forced Air,1.0,3.0,Inground,Living,Dining,Kitchen,Breakfast,Family,Office,13.0,Sewers,9382.0,3.0,6.0,30,6.0,20.093400000000003,14.237400000000001,15.6282,18.9588,25.0893,13.460799999999999
Ontario,King,27 CALIBER CRT,L0G1N0,-79.653511,43.904353,879990.0,6,1,3-Storey,Nobleton,Central Air,4.0,W,Y,18.53,6.05,Mutual,Y,Gas,Attached,Forced Air,1.0,1.0,None,Workshop,Kitchen,Dining,Living,Master,2nd Br,9.0,Sewers,5700.0,1.0,2.0,45,3.0,36.549,11.36,11.105100000000002,17.2672,14.270999999999999,8.4816
Ontario,Toronto,609 MCROBERTS AVE,M6E4R5,-79.46025859999999,43.6921907,1499000.0,3,1,2-Storey,Caledonia-Fairbank,Central Air,5.0,E,Y,151.0,36.0,Private,N,Gas,Detached,Forced Air,1.0,4.0,None,Kitchen,Br,Br,Br,Family,Br,8.0,Sewers,3215.66,1.0,5.0,37,8.0,51.2796,10.56,9.984000000000002,20.7452,30.931200000000004,12.8968
Ontario,Brampton,25 MITCHELL AVE,L6Z1H2,-79.7927337,43.71913120000001,559000.0,3,1,2-Storey,Heart Lake West,Central Air,2.0,S,N,110.01,30.56,Private,N,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,3577.97,1.0,3.0,7,4.0,17.625,7.9212,13.965499999999999,13.984,7.7741,8.4334
Ontario,Oshawa,499 TENNYSON CRT,L1H3K8,-78.82703479999999,43.891408500000004,499900.0,3,1,Bungalow,Donevan,Central Air,2.0,E,Y,136.9,50.02,Private,N,Gas,None,Forced Air,1.0,4.0,None,Kitchen,Family,Master,2nd Br,3rd Br,4th Br,5.0,Sewers,4305.57,0.0,4.0,34,3.0,18.48,17.8155,12.1882,7.77,11.884400000000001,13.44
Ontario,Toronto,16 MENDOTA RD,M8Y1E8,-79.4957849,43.6245949,899900.0,6,1,3-Storey,Stonegate-Queensway,Central Air,3.0,N,N,54.82,14.67,Lane,Y,Gas,Built-In,Forced Air,1.0,1.0,None,Living,Dining,Kitchen,Br,Br,Master,8.0,Sewers,3687.54,2.0,3.0,15,3.0,28.2491,28.2491,11.535400000000001,11.6617,16.1664,21.8078
Ontario,Orangeville,17 CAMERON CRT,L9W5G8,-80.14013249999999,43.9075576,799999.0,3,1,2-Storey,Orangeville,Central Air,4.0,E,N,134.11,39.37,Pvt Double,Y,Gas,Built-In,Forced Air,1.0,4.0,Abv Grnd,Kitchen,Living,Office,Master,2nd Br,3rd Br,7.0,Sewers,6180.0,2.0,6.0,12,4.0,21.659,25.6768,12.3165,19.8332,12.8466,13.6422
Ontario,Burlington,5140 DES JARDINES DR,L7L6L7,-79.78315119999999,43.393339700000006,659900.0,3,1,2-Storey,Uptown,Central Air,3.0,S,N,109.91,22.5,Private,Y,Gas,Built-In,Forced Air,1.0,2.0,None,Kitchen,Living,Dining,Laundry,Foyer,Master,6.0,Sewers,3391.18,1.0,3.0,16,4.0,6.8952,16.820999999999998,17.7915,3.5263,6.5538,17.5508
Ontario,Whitby,226 LEE AVE,L1N5L3,-78.957678,43.880858,888800.0,3,1,Bungalow,Lynde Creek,Central Air,4.0,W,Y,132.12,60.68,Pvt Double,Y,Gas,Detached,Forced Air,1.0,8.0,None,Great Rm,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,6406.35,2.0,10.0,62,6.0,24.528,17.2805,23.97,16.96,11.7412,9.6396
Ontario,Innisfil,2202 CHALMERS CRES,L9S1Y6,-79.56418769999999,44.31448220000001,499900.0,3,1,2-Storey,Alcona,Central Air,2.0,W,N,37.43,9.0,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Kitchen,Breakfast,Master,2nd Br,3rd Br,7.0,Sewers,3100.0,1.0,3.0,56,4.0,17.714,8.788499999999999,12.5334,14.202399999999999,12.0048,8.866000000000001
Ontario,Burlington,3328 CARDIFF CRES,L7M3X8,-79.82413170000001,43.387041100000005,699000.0,3,1,2-Storey,Headon,Central Air,3.0,W,N,109.91,32.81,Available,N,Gas,Attached,Forced Air,1.0,2.0,None,Living,Kitchen,Dining,Powder Rm,Master,2nd Br,8.0,Sewers,3090.1,1.0,3.0,66,3.0,17.4937,14.254399999999999,14.254399999999999,1.3206,14.254399999999999,9.437599999999998
Ontario,Centre Wellington,7398 WELLINGTON 51 RD,N0B1B0,-80.34006670000001,43.5972759,729900.0,3,1,Bungalow,Rural Centre Wellington,Central Air,3.0,N,Y,200.0,110.0,Pvt Double,Y,Gas,Attached,Forced Air,1.0,8.0,Inground,Living,Dining,Kitchen,Great Rm,Master,2nd Br,11.0,Septic,5428.0,2.0,10.0,69,4.0,22.235100000000003,9.672,9.899999999999999,41.16010000000001,13.655199999999999,8.9694
Ontario,Toronto,4 BROOKRIDGE DR,M1P3M1,-79.2669862,43.7581027,739900.0,3,1,Bungalow,Bendale,Central Air,1.0,W,N,150.0,50.0,Private,Y,Gas,Carport,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Foyer,Master,2nd Br,6.0,Sewers,3059.96,1.0,3.0,53,3.0,19.944,9.179,9.179,6.191499999999999,16.0225,10.3251
Ontario,King,130 CHURCH ST,L0G1T0,-79.68772259999999,43.998194299999994,899900.0,3,1,Bungalow-Raised,Schomberg,Central Air,2.0,N,Y,134.0,132.0,Private,Y,Gas,Detached,Forced Air,1.0,6.0,Abv Grnd,Dining,Living,Sunroom,Master,2nd Br,3rd Br,8.0,Sewers,4826.0,2.0,8.0,25,4.0,23.4835,19.18,14.453999999999999,18.0972,11.2225,13.86
Ontario,Kawartha Lakes,132 VICTORIA AVE N,K9V4H1,-78.7453791,44.3640584,375000.0,3,1,2-Storey,Lindsay,Central Air,2.0,E,N,97.02,45.93,Private,N,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,2637.26,1.0,3.0,59,3.0,14.8675,9.8282,12.5286,12.707799999999999,9.796800000000001,9.344
Ontario,Whitchurch-Stouffville,15 CORONET ST,L4A0X8,-79.2343685,43.983043200000004,898888.0,3,1,2-Storey,Stouffville,Central Air,4.0,E,Y,100.0,30.0,Private,N,Gas,Built-In,Forced Air,1.0,4.0,None,Living,Dining,Family,Kitchen,Breakfast,Master,10.0,Sewers,4386.72,1.0,5.0,62,4.0,21.0987,21.0987,16.6964,8.8184,8.2474,22.7934
Ontario,Toronto,68 KENCLIFF CRES,M1P4E5,-79.25081949999999,43.761955,799900.0,3,1,Bungalow,Bendale,Central Air,2.0,S,N,110.0,47.0,Pvt Double,N,Gas,Attached,Forced Air,1.0,3.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,2850.04,1.0,4.0,51,6.0,21.6972,21.6972,10.5651,11.6424,9.7056,8.064
Ontario,Cobourg,3089 THEATRE RD,K9A4J7,-78.2523506,44.0107921,1490000.0,3,1,Bungalow,Cobourg,Central Air,4.0,E,Y,1052.0,419.0,Circular,Y,Grnd Srce,Attached,Forced Air,1.0,8.0,None,Living,Dining,Sitting,Kitchen,Master,2nd Br,11.0,Septic,6763.0,2.0,10.0,62,5.0,25.210800000000003,14.057999999999998,28.351399999999998,18.0868,18.2455,13.313199999999998
Ontario,Mississauga,4179 SHALE OAK CRT,L4W2W7,-79.6016098,43.6306482,899000.0,3,1,2-Storey,Rathwood,Central Air,4.0,W,Y,124.3,29.82,Private,Y,Gas,Built-In,Forced Air,1.0,4.0,Inground,Living,Dining,Family,Kitchen,Master,2nd Br,7.0,Sewers,4450.88,1.0,5.0,28,3.0,23.040000000000003,23.040000000000003,17.0752,15.299999999999999,19.95,12.48
Ontario,Barrie,18 JILLS CRT,L4M4L7,-79.66545,44.4059037,519000.0,3,1,Sidesplit 4,Grove East,Central Air,2.0,S,N,174.0,39.0,Private,Y,Gas,Attached,Forced Air,1.0,3.0,None,Br,Kitchen,Dining,Living,Master,2nd Br,6.0,Sewers,3808.0,1.0,4.0,42,4.0,12.596,10.5708,7.353000000000001,15.1515,12.064,9.05
Ontario,Ajax,19 BELLOTTI CRES,L1Z0M2,-79.0107474,43.889553799999995,849000.0,3,1,2-Storey,Northeast Ajax,Central Air,3.0,S,Y,125.42,27.94,Private,Y,Gas,Attached,Forced Air,1.0,1.0,None,Living,Dining,Family,Kitchen,Breakfast,Master,9.0,Sewers,5906.12,1.0,2.0,20,4.0,29.5125,29.5125,21.334999999999997,17.097600000000003,17.097600000000003,24.732000000000003
Ontario,Toronto,108 FAWCETT TR,M1B3B1,-79.20924699999999,43.813908000000005,698999.0,3,1,2-Storey,Malvern,Central Air,3.0,W,N,131.36,55.9,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Master,3rd Br,3rd Br,6.0,Sewers,2608.76,1.0,3.0,7,3.0,17.093999999999998,10.3584,11.219999999999999,11.969999999999999,12.2672,10.639999999999999
Ontario,Toronto,29 ELKWOOD DR,M1C2C2,-79.1427932,43.7841232,789900.0,3,1,Backsplit 4,Centennial Scarborough,Central Air,2.0,N,Y,110.0,54.25,Pvt Double,Y,Gas,Built-In,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Breakfast,Master,2nd Br,9.0,Sewers,3520.7,2.0,4.0,10,4.0,17.9725,7.353000000000001,6.2540000000000004,8.459999999999999,21.8448,8.6625
Ontario,Toronto,28 SILVER BIRCH AVE,M4E3K9,-79.2848746,43.6715922,1399000.0,3,1,2-Storey,The Beaches,Central Air,3.0,W,N,125.0,23.58,Mutual,N,Gas,None,Forced Air,1.0,2.0,None,Sitting,Living,Kitchen,2nd Br,3rd Br,Master,6.0,Sewers,5612.42,1.0,2.0,37,4.0,7.9799999999999995,22.983,34.181,25.769800000000004,11.959999999999999,13.72
Ontario,Richmond Hill,63 LANGHORST CRES,L4E0A8,-79.4608523,43.921797399999996,1388000.0,3,1,2-Storey,Jefferson,Central Air,4.0,W,Y,88.58,54.31,Pvt Double,Y,Gas,Built-In,Forced Air,1.0,4.0,None,Living,Dining,Family,Kitchen,Breakfast,Master,10.0,Sewers,5180.42,2.0,6.0,39,4.0,24.269199999999998,24.269199999999998,16.0535,19.152,19.152,17.2026
Ontario,Toronto,23 INCHCLIFFE CRES,M9P2N2,-79.53180479999999,43.7011198,873000.0,3,1,Bungalow,Humber Heights,Central Air,2.0,S,N,150.0,44.51,Private,Y,Gas,Detached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,Rec,6.0,Sewers,2919.52,1.0,3.0,8,2.0,15.594600000000002,15.594600000000002,10.9999,10.435100000000002,8.073,16.7031
Ontario,Mississauga,7492 MAGISTRATE TERR,L5W1L3,-79.7314895,43.6397369,685000.0,3,1,2-Storey,Meadowvale Village,Central Air,3.0,E,N,104.86,22.44,Private,N,Gas,Attached,Forced Air,1.0,3.0,None,Kitchen,Living,Dining,Master,2nd Br,3rd Br,6.0,Sewers,3499.41,1.0,4.0,37,4.0,13.5387,24.2382,24.2382,14.361999999999998,10.049199999999999,6.953999999999999
Ontario,Scugog,23 RIVERVIEW DR,L9L1N8,-78.95375109999999,44.11680629999999,669000.0,3,1,Bungalow-Raised,Port Perry,Central Air,2.0,E,N,190.0,115.0,Pvt Double,Y,Gas,Attached,Forced Air,1.0,12.0,None,Kitchen,Dining,Living,Master,Br,2nd Br,7.0,Septic,4389.0,2.0,14.0,60,4.0,18.207,11.7952,18.566599999999998,27.1988,8.553600000000001,10.6848
Ontario,Barrie,40 WOODCREST RD,L4N2V5,-79.6794593,44.3695313,1295000.0,3,1,Bungalow,Allandale Heights,Central Air,5.0,N,N,135.0,71.0,Pvt Double,Y,Gas,Attached,Forced Air,1.0,6.0,Inground,Living,Kitchen,Master,2nd Br,3rd Br,Games,5.0,Sewers,8283.0,2.0,8.0,25,5.0,27.348000000000003,34.0308,19.9188,16.6782,11.392000000000001,38.1616
Ontario,Brampton,10 FAITHKNIGHT CRT,L7A1H9,-79.8192159,43.7282262,699900.0,3,1,2-Storey,Snelgrove,Central Air,3.0,N,Y,101.73,29.86,Private,Y,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Breakfast,Family,Master,8.0,Sewers,4346.64,2.0,4.0,19,5.0,17.936,17.936,5.7620000000000005,6.095,12.46,21.6216
Ontario,Hamilton,480 SPRINGBROOK AVE,L8G3K9,-79.9459946,43.209917100000006,899900.0,3,1,2-Storey,Meadowlands,Central Air,3.0,W,Y,124.26,73.26,Pvt Double,Y,Gas,Attached,Forced Air,1.0,6.0,None,Living,Dining,Den,Family,Kitchen,Laundry,9.0,Septic,6855.75,2.0,8.0,42,4.0,26.004299999999997,18.873399999999997,11.163,17.1832,30.121800000000004,3.9772
Ontario,Toronto,231 EMERSON AVE,M6H3T7,-79.4437715,43.6666988,899000.0,6,1,2-Storey,Dovercourt-Wallace Emerson-Junction,Central Air,3.0,W,N,120.0,13.75,Lane,N,Gas,Detached,Forced Air,1.0,1.0,None,Kitchen,Living,Br,Master,2nd Br,3rd Br,6.0,Sewers,3422.2,1.0,1.0,36,5.0,9.315000000000001,24.904000000000003,12.556,13.26,7.319999999999999,5.59
Ontario,Richmond Hill,290 AXMINSTER DR,L4C2W1,-79.429928,43.886919299999995,725800.0,3,1,2-Storey,Crosby,Central Air,2.0,N,N,100.0,37.5,Private,N,Gas,Attached,Forced Air,1.0,2.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,3200.0,1.0,3.0,56,4.0,15.367999999999999,7.6499999999999995,8.54,10.3904,9.8208,7.2828
Ontario,Oro-Medonte,91 MOON POINT DR,L3V6H1,-79.41268790000001,44.557260299999996,989000.0,3,1,Bungalow,Rural Oro-Medonte,Central Air,3.0,S,Y,164.5,40.18,Private,Y,Gas,Attached,Forced Air,1.0,4.0,None,Great Rm,Kitchen,Breakfast,Family,Dining,Office,9.0,Septic,4442.57,1.0,5.0,32,3.0,19.376800000000003,14.753399999999997,7.0225,21.455699999999997,15.995000000000001,9.282
Ontario,Whitby,332 ROSEDALE DR,L1N1Z3,-78.92447059999999,43.8791011,498800.0,3,1,Bungalow,Downtown Whitby,Central Air,2.0,W,N,100.0,36.5,Private,N,Gas,None,Forced Air,1.0,3.0,None,Living,Dining,Kitchen,Master,2nd Br,3rd Br,6.0,Sewers,3096.63,0.0,3.0,35,5.0,17.0,10.0,13.2,12.48,8.25,9.5
